ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688981.SH,20231025,56.0,56.82,54.68,54.68,55.05,-0.37,-0.6721,322059.24,1789416.703
688981.SH,20231026,54.2,55.6,54.1,54.89,54.68,0.21,0.3841,280743.99,1540008.214
688981.SH,20231027,54.58,57.5,54.4,56.98,54.89,2.09,3.8076,471623.3,2663837.461
688981.SH,20231030,56.74,58.98,56.67,58.3,56.98,1.32,2.3166,507353.85,2959089.795
688981.SH,20231031,58.38,58.38,56.88,57.25,58.3,-1.05,-1.801,280258.15,1609413.177
688981.SH,20231101,57.14,59.08,56.78,58.21,57.25,0.96,1.6769,361575.65,2109091.15
688981.SH,20231102,58.5,59.11,57.13,57.31,58.21,-0.9,-1.5461,290942.97,1691163.615
688981.SH,20231103,57.45,57.99,56.81,57.86,57.31,0.55,0.9597,276587.32,1589991.427
688981.SH,20231106,57.89,58.4,56.96,57.3,57.86,-0.56,-0.9679,337907.38,1945325.694
688981.SH,20231107,57.0,57.55,56.01,57.55,57.3,0.25,0.4363,307593.14,1747525.204
688981.SH,20231108,57.2,59.38,57.01,58.31,57.55,0.76,1.3206,466935.36,2724469.178
